timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP,TEHRIPSP_P
71,69EnNDMC2025/06/16,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6630,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9831,11.9928,0.0000,20.7765,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4636,0.0000,0.0000,0.0000,2.3056,2.5360,2.7787,0.0000,4.6597,0.3449,1.1314,0.5598,0.0000,0.0000,0.0000,4.0172,6.4766,6.3369,4.5646,2.7105,1.3321,0.0000,0.0000,2.0155,0.0000,0.0000,3.0173,7.3200,0.0000,0.0000,0.0000,0.0000,0.0000,2.6598,0.0000,3.9902,2.5616,1.5519,4.2623,4.4880,0.0000,0.0000,0.0000,1.7058,0.0000,0.0000,65.2455,0.0000,0.0599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0302,3.7331,0.0000,6.9648,1.2296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6232,4.6889,3.2445,2.8646,0.0000,0.0000
72,69EnNDMC2025/06/16,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6630,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9831,11.9928,0.0000,20.7765,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4636,0.0000,0.0000,0.0000,2.3056,2.5360,2.7787,0.0000,4.6597,0.3449,1.1314,0.5598,0.0000,0.0000,0.0000,4.0172,6.4766,6.3369,4.5646,2.7105,1.3321,0.0000,0.0000,2.0155,0.0000,0.0000,3.0173,7.3200,0.0000,0.0000,0.0000,0.0000,0.0000,2.6598,0.0000,3.9902,2.5616,1.5519,4.2623,4.4880,0.0000,0.0000,0.0000,1.7058,0.0000,0.0000,65.2455,0.0000,0.0599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0302,3.7331,0.0000,6.9648,1.2296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6232,4.6889,3.2445,2.8646,0.0000,0.0000
73,69EnNDMC2025/06/16,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6630,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9047,11.9928,0.0000,21.1410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4636,0.0000,0.0000,0.0000,1.9046,2.5360,2.7787,0.0000,4.6597,0.3449,1.1314,0.5598,0.0000,0.0000,0.0000,4.0283,6.4766,6.3369,4.5646,2.7105,1.3321,0.4436,0.0000,2.0155,0.0000,0.0000,3.0173,7.3200,0.0000,0.0000,0.0000,0.0000,0.0000,2.6598,0.0000,3.9902,2.5616,1.5519,4.2623,4.8246,0.0000,0.0000,0.0000,1.7058,0.0000,0.0000,66.3390,0.0000,0.0599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0302,3.7331,0.0000,6.9648,1.2296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6232,4.6889,3.2445,2.8646,0.0000,0.0000
74,69EnNDMC2025/06/16,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6630,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9047,11.9928,0.0000,21.1410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4636,0.0000,0.0000,0.0000,1.9046,2.5360,2.7787,0.0000,4.6597,0.3449,1.1314,0.5598,0.0000,0.0000,0.0000,4.0395,6.4766,6.3369,4.5646,2.7105,1.3321,0.8872,0.0000,2.0155,0.0000,0.0000,3.0173,7.3200,0.0000,0.0000,0.0000,0.0000,0.0000,2.6598,0.0000,3.9902,2.5616,1.5519,4.2623,4.8246,0.0000,0.0000,0.0000,1.7058,0.0000,0.0000,66.3390,0.0000,0.0599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0302,3.7331,0.0000,6.9648,1.2296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6232,4.6889,3.2445,2.8646,0.0000,0.0000
75,69EnNDMC2025/06/16,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6630,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9047,11.9928,0.0000,21.1410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4636,0.0000,0.0000,0.0000,1.9046,2.5360,2.7787,0.0000,4.6597,0.3449,1.1314,0.5598,0.0000,0.0000,0.0000,4.0506,6.4766,6.3369,4.5646,2.7105,1.3321,1.3308,0.0000,2.0155,0.0000,0.0000,3.0173,7.3200,0.0000,0.0000,0.0000,0.0000,0.0000,2.6598,0.0000,3.9902,2.5616,1.5519,4.2623,4.8246,0.0000,0.0000,0.0000,0.3900,0.0000,0.0000,66.3390,0.0000,0.0599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9402,3.7331,0.0000,6.9648,1.2296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6232,4.6889,3.2445,2.8646,0.0000,0.0000
76,69EnNDMC2025/06/16,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6630,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9047,11.9928,0.0000,21.1410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4636,0.0000,0.0000,0.0000,1.9046,2.5360,2.7787,0.0000,4.6597,0.3449,1.1185,0.5598,0.0000,0.0000,0.0000,4.0617,6.4766,6.3369,4.5646,2.7105,1.3321,1.3308,0.0000,2.0155,0.0000,0.0000,3.0173,7.3200,0.0000,0.0000,0.0000,0.0000,0.0000,2.6598,0.0000,3.9902,2.5616,1.5519,4.2623,4.7122,0.0000,0.0000,0.0000,0.3900,0.0000,0.0000,66.3390,0.0000,0.0599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8330,3.7331,0.0000,6.9648,1.2296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6232,4.6889,3.2445,2.8646,0.0000,0.0000
77,69EnNDMC2025/06/16,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6630,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9047,11.9928,0.0000,21.1410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4636,0.0000,0.0000,0.0000,1.9046,2.5360,2.7787,0.0000,4.6597,0.3449,1.1185,0.5598,0.0000,0.0000,0.0000,4.0746,6.4766,6.3369,4.5646,2.7105,1.9982,1.3308,0.0000,2.0155,0.0000,0.0000,3.0173,7.3200,0.0000,0.0000,0.0000,0.0000,0.0000,2.6598,0.0000,3.9902,2.5616,2.3286,4.2623,3.9267,0.0000,0.0000,0.0000,0.3900,0.0000,0.0000,66.3390,0.0000,0.0599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8330,3.7331,0.0000,6.9648,1.2296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6232,4.6889,3.2445,2.8646,0.0000,0.0000
78,69EnNDMC2025/06/16,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6630,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9047,12.1060,0.0000,21.1410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4636,0.0000,0.0000,0.0000,1.9046,2.5360,2.7787,0.0000,4.6597,0.3449,1.1185,0.5598,0.0000,0.0000,0.0000,4.0968,6.4766,6.3369,4.5646,2.7556,2.2209,1.4144,0.0000,2.0155,0.0000,0.0000,3.0945,7.3200,0.0000,0.0000,0.0000,0.0000,0.0000,2.8040,0.0000,4.2000,2.6930,3.2596,4.3217,5.8342,0.0000,0.0000,0.0000,0.4100,0.0000,0.0000,66.3390,0.0000,0.0599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8330,3.8017,0.0000,6.9648,1.2296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.1758,4.6889,3.2445,2.8646,0.0000,0.0000
79,69EnNDMC2025/06/16,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6630,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9047,12.1060,0.0000,21.1410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4636,0.0000,0.0000,0.0000,2.3056,2.5360,2.7787,0.0000,4.6597,0.3449,1.1185,0.5598,0.0000,0.0000,0.0000,4.1191,6.4766,6.3369,4.5646,2.7556,2.2209,1.4144,0.0000,2.0155,0.0000,0.0000,3.0945,7.3200,0.0000,0.0000,0.0000,0.0000,0.0000,2.8040,0.0000,4.2000,2.6930,3.2596,4.3217,5.8342,0.0000,0.0000,0.0000,0.3900,0.0000,0.0000,66.3390,0.0000,0.0599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8330,3.8017,0.0000,6.9648,1.2296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.1758,4.6889,3.2445,2.8646,0.0000,0.0000
80,69EnNDMC2025/06/16,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6630,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9047,12.1060,0.0000,21.1410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4636,0.0000,0.0000,0.0000,2.3056,2.5360,2.7787,0.0000,4.6597,0.3449,1.1185,0.5598,0.0000,0.0000,0.0000,4.1413,6.4766,6.3369,4.5646,2.7556,2.2209,1.4144,0.0000,2.0155,0.0000,0.0000,3.0945,7.3200,0.0000,0.0000,0.0000,0.0000,0.0000,2.8040,0.0000,4.2000,2.6930,3.2596,4.3217,5.8342,0.0000,0.0000,0.0000,0.3900,0.0000,0.0000,66.3390,0.0000,0.0599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8330,3.8017,0.0000,6.9648,1.2296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.1758,4.6889,3.2445,2.8646,0.0000,0.0000
81,69EnNDMC2025/06/16,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6630,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9047,12.1060,0.0000,21.1410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4706,0.0000,0.0000,0.0000,2.3056,2.5360,2.7787,0.0000,4.6597,0.3449,1.1185,0.5598,0.0000,0.0000,0.0000,4.1525,6.4766,6.3369,4.5646,2.7556,2.2209,1.4144,0.0000,2.0155,0.0000,0.0000,3.0945,7.3200,0.0000,0.0000,0.0000,0.0000,0.0000,2.8040,0.0000,4.2000,2.6930,3.2596,4.3217,5.8342,0.0000,0.0000,0.0000,0.3900,0.0000,0.0000,66.3390,0.0000,0.0599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8330,3.8017,0.0000,6.9648,1.2296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.1758,4.6889,3.2445,2.8646,0.0000,0.0000
82,69EnNDMC2025/06/16,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6630,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9047,12.1060,0.0000,21.1410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4706,0.0000,0.0000,0.0000,2.3056,2.5360,2.7787,0.0000,4.6597,0.3449,1.1185,0.5598,0.0000,0.0000,0.0000,4.1636,6.4766,6.3369,4.5646,2.7556,2.2209,1.4144,0.0000,2.0155,0.0000,0.0000,3.0945,7.3200,0.0000,0.0000,0.0000,0.0000,0.0000,2.8040,0.0000,4.2000,2.6930,3.2596,4.3217,5.8342,0.0000,0.0000,0.0000,0.3900,0.0000,0.0000,66.3390,0.0000,0.0599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8330,3.8017,0.0000,6.9648,1.2296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.1758,4.6889,3.2445,2.8646,0.0000,0.0000
83,69EnNDMC2025/06/16,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6630,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9047,12.1060,0.0000,21.1410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4706,0.0000,0.0000,0.0000,2.3056,2.5360,2.7787,0.0000,4.6597,0.3449,1.1185,0.5598,0.0000,0.0000,0.0000,4.1978,6.4766,6.3369,4.5646,2.7556,2.2209,1.4144,0.0000,2.0155,0.0000,0.0000,3.0945,7.3200,0.0000,0.0000,0.0000,0.0000,0.0000,2.8040,0.0000,4.2000,2.6930,3.2596,4.3217,5.8342,0.0000,0.0000,0.0000,0.3900,0.0000,0.0000,66.3390,0.0000,0.0599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8330,3.8017,0.0000,6.9648,1.2296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.1758,4.6889,3.2445,2.8646,0.0000,0.0000
84,69EnNDMC2025/06/16,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6630,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9047,12.1060,0.0000,21.1410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4706,0.0000,0.0000,0.0000,2.3056,2.5360,2.7787,0.0000,4.6597,0.3449,1.1185,0.5598,0.0000,0.0000,0.0000,4.2090,6.4766,6.3369,4.5646,2.7556,2.2209,1.4144,0.0000,2.0155,0.0000,0.0000,3.0945,7.3200,0.0000,0.0000,0.0000,0.0000,0.0000,2.8040,0.0000,4.2000,2.6930,3.2596,4.3217,5.8342,0.0000,0.0000,0.0000,0.3900,0.0000,0.0000,66.3390,0.0000,0.0599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8330,3.8017,0.0000,6.9648,1.2296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.1758,4.6889,3.2445,2.8646,0.0000,0.0000
85,69EnNDMC2025/06/16,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6630,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9047,12.1060,0.0000,21.1410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4706,0.0000,0.0000,0.0000,2.3056,2.5360,2.7787,0.0000,4.6597,0.3449,1.1185,0.5598,0.0000,0.0000,0.0000,4.2201,6.4766,6.3369,4.5646,2.7556,2.2209,1.4144,0.0000,2.0155,0.0000,0.0000,3.0945,7.3200,0.0000,0.0000,0.0000,0.0000,0.0000,2.8040,0.0000,4.2000,2.6930,3.2596,4.3217,5.8342,0.0000,0.0000,0.0000,0.3900,0.0000,0.0000,66.3390,0.0000,0.0599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8330,3.8017,0.0000,6.9648,1.2296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.1758,4.6889,3.2445,2.8646,0.0000,0.0000
86,69EnNDMC2025/06/16,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6630,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9047,11.9928,0.0000,21.1410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4706,0.0000,0.0000,0.0000,2.3056,2.5360,2.7787,0.0000,4.6597,0.3449,1.1185,0.5598,0.0000,0.0000,0.0000,4.2201,6.4766,6.3369,4.5646,2.7556,1.9982,1.3308,0.0000,2.0155,0.0000,0.0000,3.0173,7.3200,0.0000,0.0000,0.0000,0.0000,0.0000,2.6598,0.0000,3.9902,2.5616,3.1046,4.2623,5.0487,0.0000,0.0000,0.0000,0.3900,0.0000,0.0000,66.3390,0.0000,0.0599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8330,3.7331,0.0000,6.9648,1.2296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6232,4.6889,3.2445,2.8646,0.0000,0.0000
87,69EnNDMC2025/06/16,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6630,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9047,11.9928,0.0000,21.1410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4706,0.0000,0.0000,0.0000,2.3056,2.5360,2.7787,0.0000,4.6597,0.3449,1.1185,0.5598,0.0000,0.0000,0.0000,4.2201,6.4766,6.3369,4.5646,2.7556,1.9982,1.3308,0.0000,2.0155,0.0000,0.0000,3.0173,7.3200,0.0000,0.0000,0.0000,0.0000,0.0000,2.6598,0.0000,3.9902,2.5616,3.1046,4.2623,5.0487,0.0000,0.0000,0.0000,0.3900,0.0000,0.0000,66.3390,0.0000,0.0599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8330,3.7331,0.0000,6.9648,1.2296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6232,4.6889,3.2445,2.8646,0.0000,0.0000
88,69EnNDMC2025/06/16,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6630,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9047,12.1060,0.0000,21.1410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4706,0.0000,0.0000,0.0000,2.3056,2.5360,2.7787,0.0000,4.6597,0.3449,1.1185,0.5598,0.0000,0.0000,0.0000,4.2201,6.4766,6.3369,4.5646,2.7556,2.2209,1.4144,0.0000,2.0155,0.0000,0.0000,3.0945,7.3200,0.0000,0.0000,0.0000,0.0000,0.0000,2.8040,0.0000,4.2000,2.6930,3.2596,4.3217,5.8342,0.0000,0.0000,0.0000,0.3900,0.0000,0.0000,66.3390,0.0000,0.0599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8330,3.8017,0.0000,6.9648,1.2296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.1758,4.6889,3.2445,2.8646,0.0000,0.0000
89,69EnNDMC2025/06/16,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6630,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9047,12.1060,0.0000,21.1410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4706,0.0000,0.0000,0.0000,2.3056,2.5360,2.7787,0.0000,4.6597,0.3449,1.1185,0.5598,0.0000,0.0000,0.0000,4.2201,6.4766,6.3369,4.5646,2.7556,2.2209,1.4144,0.0000,2.0155,0.0000,0.0000,3.0945,7.3200,0.0000,0.0000,0.0000,0.0000,0.0000,2.8040,0.0000,4.2000,2.6930,3.2596,4.3217,5.8342,0.0000,0.0000,0.0000,0.3900,0.0000,0.0000,66.3390,0.0000,0.0599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8330,3.8017,0.0000,6.9648,1.2296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.1758,4.6889,3.2445,2.8646,0.0000,0.0000
90,69EnNDMC2025/06/16,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6630,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9047,12.1060,0.0000,21.1410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4706,0.0000,0.0000,0.0000,2.3056,2.5360,2.7787,0.0000,4.6597,0.3449,1.1185,0.5598,0.0000,0.0000,0.0000,4.2201,6.4766,6.3369,4.5646,2.7556,2.2209,1.4144,0.0000,2.0155,0.0000,0.0000,3.0945,7.3200,0.0000,0.0000,0.0000,0.0000,0.0000,2.8040,0.0000,4.2000,2.6930,3.2596,4.3217,5.8342,0.0000,0.0000,0.0000,0.3900,0.0000,0.0000,66.3390,0.0000,0.0599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8330,3.8017,0.0000,6.9648,1.2296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.1758,4.6889,3.2445,2.8646,0.0000,0.0000
