timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG
84,16EnBRPL2025/03/23,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.2300,0.0000,33.2240,46.6785,0.0000,0.0000,46.6785,0.0000,39.6158,6.2720,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6224,0.0000,0.0000,7.9934,63.7744,52.1594,73.6780,60.0696,27.6027,9.1573,18.6177,11.5949,19.9968,65.1334,0.0000,12.2669,30.2872,26.2334,0.0000,15.6310,6.1487,0.0000,0.0000,25.6137,0.0000,0.0000,0.0000,11.3138,0.0000,0.0000,0.0000,0.0000,16.0001,14.0105,0.0000,0.0000,0.0000,0.0000,7.2380,1.5679,9.9666,0.1098,2.8636,0.0000,0.0000,0.0000,99.6096,136.9632,0.0000,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.4900,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,10.0000,16.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.2900,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
85,16EnBRPL2025/03/23,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.2300,0.0000,33.2240,46.6785,0.0000,0.0000,46.6785,0.0000,39.6158,6.2720,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6224,0.0000,0.0000,7.9934,63.7744,52.1594,73.6780,60.0696,27.6027,9.1573,18.6177,11.5949,19.9968,65.1334,0.0000,12.3591,30.2872,26.2334,0.0000,15.6310,6.1487,0.0000,0.0000,25.6137,0.0000,0.0000,0.0000,11.3138,0.0000,0.0000,0.0000,0.0000,16.0001,14.0105,0.0000,0.0000,0.0000,0.0000,7.2380,0.0000,9.9666,0.1098,2.8636,0.0000,0.0000,0.0000,99.6096,136.9632,0.0000,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.0100,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,11.0000,16.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.2900,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
86,16EnBRPL2025/03/23,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.2300,0.0000,33.2240,46.6785,0.0000,0.0000,46.6785,0.0000,39.6158,6.2720,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6224,0.0000,0.0000,7.9934,63.7744,52.1594,73.6780,60.0696,27.6027,9.1573,18.6177,11.5949,19.9968,65.1334,0.0000,12.3591,30.2872,26.2334,0.0000,15.6310,6.1487,0.0000,0.0000,25.7662,0.0000,0.0000,0.0000,11.3138,0.0000,0.0000,0.0000,0.0000,16.0001,14.0105,0.0000,0.0000,0.0000,0.0000,7.2380,0.0000,9.9666,0.1098,2.8636,0.0000,0.0000,0.0000,99.6096,136.9632,0.0000,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,11.3400,17.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.2900,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
87,16EnBRPL2025/03/23,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.2300,0.0000,33.2240,46.6785,0.0000,0.0000,46.6785,0.0000,39.6158,6.2720,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6224,0.0000,0.0000,7.9934,63.7744,52.1594,73.6780,60.0696,27.6027,9.1573,18.6177,11.5949,19.9968,65.1334,0.0000,12.3591,30.2872,26.2334,0.0000,15.6310,6.1487,0.0000,0.0000,25.7662,0.0000,0.0000,0.0000,11.3138,0.0000,0.0000,0.0000,0.0000,16.0001,14.0105,0.0000,0.0000,0.0000,0.0000,7.2380,0.0000,9.9666,0.1098,2.8636,0.0000,0.0000,0.0000,99.6096,136.9632,0.0000,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.9900,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,11.3400,19.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.2900,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
88,16EnBRPL2025/03/23,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.2300,0.0000,33.2240,46.6785,0.0000,0.0000,46.6785,0.0000,39.6158,6.2720,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6224,0.0000,0.0000,7.9934,63.7744,52.1594,73.6780,60.0696,27.6027,9.1573,18.6177,11.5949,19.9968,65.1334,0.0000,12.3591,30.2872,26.2334,0.0000,15.6310,6.1487,0.0000,0.0000,25.7662,0.0000,0.0000,0.0000,11.3138,0.0000,0.0000,0.0000,0.0000,16.0001,14.0105,0.0000,0.0000,0.0000,0.0000,7.2380,0.0000,9.9666,0.1098,2.8636,0.0000,0.0000,0.0000,99.6096,136.9632,0.0000,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.5100,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,11.6600,21.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.2900,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
89,16EnBRPL2025/03/23,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.2300,0.0000,33.2240,46.6785,0.0000,0.0000,46.6785,0.0000,39.6158,6.2720,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6224,0.0000,0.0000,7.9934,63.7744,52.1594,73.6780,60.0696,27.6027,9.1573,18.6177,11.5949,19.9968,65.1334,0.0000,12.3591,30.2872,26.2334,0.0000,15.6310,6.1487,0.0000,0.0000,25.7662,0.0000,0.0000,0.0000,11.3138,0.0000,0.0000,0.0000,0.0000,16.0001,14.0105,0.0000,0.0000,0.0000,0.0000,7.2380,0.0000,9.9666,0.1098,2.8636,0.0000,0.0000,0.0000,99.6096,136.9632,0.0000,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,11.3400,27.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.2900,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
90,16EnBRPL2025/03/23,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.2300,0.0000,33.2240,46.6785,0.0000,0.0000,46.6785,0.0000,39.6158,6.2720,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6224,0.0000,0.0000,7.9934,63.7744,52.1594,73.6780,60.0696,27.6027,9.1573,18.6177,11.5949,19.9968,65.1334,0.0000,12.3591,30.2872,26.2334,0.0000,15.6310,6.1487,0.0000,0.0000,25.9118,0.0000,0.0000,0.0000,11.3138,0.0000,0.0000,0.0000,0.0000,16.0001,14.0105,0.0000,0.0000,0.0000,0.0000,7.2380,0.0000,9.9666,0.1098,2.8636,0.0000,0.0000,0.0000,99.6096,136.9632,0.0000,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.4900,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,10.6600,32.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.2900,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
91,16EnBRPL2025/03/23,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.2300,0.0000,33.2240,46.6785,0.0000,0.0000,46.6785,0.0000,39.6158,6.2720,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6224,0.0000,0.0000,7.9934,63.7744,52.1594,73.6780,60.0696,27.6027,9.1573,18.6177,11.5949,19.9968,65.1334,0.0000,12.3591,30.2872,26.2334,0.0000,7.6041,6.1487,0.0000,0.0000,25.9118,0.0000,0.0000,0.0000,11.3138,0.0000,0.0000,0.0000,0.0000,16.0001,14.0105,0.0000,0.0000,0.0000,0.0000,7.2380,0.0000,9.9666,0.1098,2.8636,0.0000,0.0000,0.0000,99.6096,136.9632,0.0000,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,10.3400,36.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.2900,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
92,16EnBRPL2025/03/23,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.2300,0.0000,33.2240,46.6785,0.0000,0.0000,46.6785,0.0000,39.6158,6.2720,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6224,0.0000,0.0000,7.9934,63.7744,52.1594,73.6780,60.0696,27.6027,9.1573,18.6177,11.5949,19.9968,65.1334,0.0000,12.3591,30.2872,26.2334,0.0000,7.6041,6.1487,0.0000,0.0000,25.9118,0.0000,0.0000,0.0000,11.3138,0.0000,0.0000,0.0000,0.0000,16.0001,14.0105,0.0000,0.0000,0.0000,0.0000,7.2380,0.0000,9.9666,0.1098,2.8636,0.0000,0.0000,0.0000,99.6096,136.9632,0.0000,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.5100,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,9.6600,40.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.2900,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
93,16EnBRPL2025/03/23,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.2300,0.0000,33.2240,46.6785,0.0000,0.0000,46.6785,0.0000,39.6158,6.2720,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6224,0.0000,0.0000,7.9934,63.7744,52.1594,73.6780,60.0696,27.6027,9.1573,18.6177,11.5949,19.9968,65.1334,0.0000,12.4030,30.2872,26.2334,0.0000,7.6041,6.1487,0.0000,0.0000,25.9118,0.0000,0.0000,0.0000,11.3138,0.0000,0.0000,0.0000,0.0000,16.0001,14.0105,0.0000,0.0000,0.0000,0.0000,7.2380,0.0000,9.9666,0.1098,2.8636,0.0000,0.0000,0.0000,99.6096,136.9632,0.0000,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.4900,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,9.3400,43.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.7800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
94,16EnBRPL2025/03/23,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.2300,0.0000,33.2240,46.6785,0.0000,0.0000,46.6785,0.0000,39.6158,6.2720,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6224,0.0000,0.0000,7.9934,63.7744,52.1594,73.6780,60.0696,27.6027,9.1573,18.6177,11.5949,19.9968,65.1334,0.0000,12.4030,30.2872,26.2334,0.0000,7.6041,6.1487,0.0000,0.0000,26.0574,0.0000,0.0000,0.0000,11.3138,0.0000,0.0000,0.0000,0.0000,16.0001,14.0105,0.0000,0.0000,0.0000,0.0000,7.2380,0.0000,9.9666,0.1098,2.8636,0.0000,0.0000,0.0000,99.6096,136.9632,0.0000,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,9.0000,45.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.2800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
95,16EnBRPL2025/03/23,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.2300,0.0000,33.2240,46.6785,0.0000,0.0000,46.6785,0.0000,39.6158,6.2720,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6224,0.0000,0.0000,7.9934,63.7744,52.1594,73.6780,60.0696,27.6027,9.1573,18.6177,11.5949,19.9968,65.1334,0.0000,12.4513,30.2872,26.2334,0.0000,7.4239,6.1487,0.0000,0.0000,26.0574,0.0000,0.0000,0.0000,11.3138,0.0000,0.0000,0.0000,0.0000,16.0001,14.0105,0.0000,0.0000,0.0000,0.0000,7.2380,0.0000,9.9666,0.1098,2.8636,0.0000,0.0000,0.0000,99.6096,136.9632,0.0000,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.5100,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,8.6600,47.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.2800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
96,16EnBRPL2025/03/23,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.2300,0.0000,33.2240,46.6785,0.0000,0.0000,46.6785,0.0000,39.6158,6.2720,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6224,0.0000,0.0000,7.9934,63.7744,52.1594,73.6780,60.0696,27.6027,9.1573,18.6177,11.5949,19.9968,65.1334,0.0000,12.4513,30.2872,26.2334,0.0000,0.0000,6.1487,0.0000,0.0000,26.0574,0.0000,0.0000,0.0000,11.3138,0.0000,0.0000,0.0000,0.0000,16.0001,14.0105,0.0000,0.0000,0.0000,0.0000,7.2380,0.0000,9.9666,0.1098,2.8636,0.0000,0.0000,0.0000,99.6096,136.9632,0.0000,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0100,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,8.3400,49.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.2800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
